,feat_nn20,feat_nn50,feat_rmssd,feat_nnhr,feat_sdsd,feat_pnn50,feat_pnn20,peak vlf,peak lf,peak hf,norm power lf,norm power hf,power ratio,total power
S1723,6.0,5.0,0.08612356277656072,76.18741300126695,67.83774158736041,0.45454545454545453,0.5454545454545454,0.0390625,0.1494140625,0.18359375,36.527759747233745,63.47224025276625,0.5754918938069433,3736.0904537776055
S204,5.0,5.0,0.06303845146866828,72.19924850664326,52.48666581316987,0.5,0.5,0.0390625,0.14453125,0.3994140625,43.75999640450035,56.24000359549966,0.7780937696810893,161.42785451276552
S214,5.0,3.0,0.05680119581464878,62.907258482186776,53.53789037640404,0.375,0.625,0.0390625,0.1494140625,0.2734375,17.92681457761275,82.07318542238725,0.21842474476106805,1082.2961590156528
S224,6.0,5.0,0.13118918915110064,68.24865681728133,116.04205977656665,0.5,0.6,0.0390625,0.1494140625,0.369140625,16.705824195864597,83.2941758041354,0.2005641335013388,2577.727729529754
S304,2.0,0.0,0.018156766597748186,46.04195082715781,22.814245460202446,0.0,0.3333333333333333,0.0390625,0.1494140625,0.283203125,11.680174804960108,88.3198251950399,0.1322486177839047,81.17763741540112
S314,5.0,4.0,0.10411058192193981,57.733763179154124,91.85759400294592,0.5,0.625,0.0390625,0.1494140625,0.1826171875,28.446982078602428,71.55301792139757,0.3975650909630676,13133.309592666932
S324,6.0,4.0,0.09207834226976319,55.2167322323587,81.81369522044376,0.5714285714285714,0.8571428571428571,0.0390625,0.1494140625,0.201171875,23.37847573801405,76.62152426198595,0.30511629680033336,8265.865185154204
S404,4.0,2.0,0.05596915821104269,56.832249270535165,54.41675146940645,0.25,0.5,0.0390625,0.1494140625,0.1953125,24.556012439067207,75.4439875609328,0.32548667207223636,3136.1460860938755
S414,5.0,4.0,0.0908028928772961,54.29162520361792,96.35888134264214,0.5714285714285714,0.7142857142857143,0.0390625,0.1494140625,0.3115234375,19.289277927493025,80.71072207250697,0.2389927562556606,2433.115741106669
S424,7.0,5.0,0.0680406350902758,57.4416872015269,71.41574228812532,0.625,0.875,0.0390625,0.1494140625,0.189453125,32.56821420871191,67.43178579128809,0.48298015285425805,2916.525476290294
S504,4.0,1.0,0.030908794865779233,58.81657412853762,29.435901603433326,0.125,0.5,0.0390625,0.12109375,0.150390625,43.44911733692159,56.55088266307842,0.7683189950506137,319.63972755700553
S514,4.0,0.0,0.03125847033657519,63.61567134823117,28.673367255973126,0.0,0.4444444444444444,0.0390625,0.1494140625,0.173828125,34.77996252563515,65.22003747436484,0.5332711214602665,246.01041411119843
S524,5.0,1.0,0.03582566276753069,64.63467716917486,32.732196438269746,0.1111111111111111,0.5555555555555556,0.0390625,0.1494140625,0.1591796875,40.98432263861906,59.015677361380945,0.6944650044030274,779.6994605392154
S604,5.0,1.0,0.03038314743552354,65.247103275399,25.38392529518034,0.1,0.5,0.0390625,0.1494140625,0.3017578125,16.889402809958757,83.11059719004125,0.20321599628672307,185.83407042376732
S614,5.0,1.0,0.05603529525927543,66.85249000665107,50.22147973685079,0.1,0.5,0.0390625,0.1494140625,0.171875,38.085182978327154,61.91481702167284,0.6151222729931626,1617.8118789489827
S624,7.0,4.0,0.05979524206486521,71.74637799842459,50.36575720282839,0.4,0.7,0.0390625,0.1455078125,0.150390625,46.102546500954944,53.89745349904506,0.8553752266194129,1686.9005370947873
S704,7.0,4.0,0.13726644028848078,58.6893901850604,142.92243405929776,0.5,0.875,0.0390625,0.1494140625,0.2119140625,22.37019925572537,77.62980074427462,0.28816509950111174,9750.880434451856
S714,5.0,2.0,0.09827943330779462,59.53207822343901,98.74402591074188,0.2222222222222222,0.5555555555555556,0.0390625,0.1494140625,0.15625,32.69618834798295,67.30381165201706,0.4857999501875621,1910.0379666715012
S724,4.0,3.0,0.0842640213399671,58.88764074101431,86.28285670938656,0.375,0.5,0.0390625,0.1494140625,0.21875,19.903384252133062,80.09661574786695,0.24849219990500168,3100.0739561459573
S804,6.0,3.0,0.12101615377707071,67.73998352025444,106.36623294168153,0.3333333333333333,0.6666666666666666,0.0390625,0.1494140625,0.1728515625,34.564459748876715,65.43554025112329,0.528221508009684,11339.776463010567
S814,6.0,3.0,0.050492948790129326,75.72890524016246,40.05200700721643,0.2727272727272727,0.5454545454545454,0.0390625,0.1396484375,0.150390625,48.60859331897196,51.39140668102804,0.9458506092404084,1209.4222841376845
S824,7.0,6.0,0.09022887296084443,67.15349468587154,76.90766944558587,0.6,0.7,0.0390625,0.1494140625,0.26171875,14.023822102065617,85.97617789793438,0.16311288132293847,3035.8685352812113
S904,6.0,0.0,0.030531809705669054,75.03573875469299,24.31762609251801,0.0,0.5454545454545454,0.0390625,0.1494140625,0.1904296875,27.049581362869123,72.9504186371309,0.3707940525662893,511.80710782028274
S914,5.0,1.0,0.041285527864118765,73.01176563629967,33.63431761970977,0.1,0.5,0.0390625,0.1494140625,0.1875,28.09138898108463,71.90861101891537,0.3906540341002451,1347.545646719478
S924,4.0,0.0,0.027203728465945504,68.12566372576434,19.35466803133518,0.0,0.4,0.0390625,0.1494140625,0.1572265625,40.919031359381265,59.08096864061872,0.6925924252915692,687.587079424321
S1004,5.0,1.0,0.04050565748930748,79.14383814407246,22.87558288051812,0.08333333333333333,0.4166666666666667,0.0390625,0.1201171875,0.150390625,61.63400209515868,38.36599790484132,1.606474624953811,541.5160094540163
S1014,9.0,1.0,0.04337704831605595,77.50267205412412,33.38855969291511,0.09090909090909091,0.8181818181818182,0.0390625,0.1494140625,0.16015625,40.766118579083916,59.2338814209161,0.6882229832179962,1278.5472054183824
S1024,7.0,2.0,0.05002574107037599,81.62324260125015,36.88620116974249,0.18181818181818182,0.6363636363636364,0.0390625,0.1494140625,0.2197265625,21.621442395813595,78.3785576041864,0.27585915149143725,1167.9954718420129
S1104,6.0,0.0,0.03333123521122076,92.01920470939784,21.79539507482766,0.0,0.42857142857142855,0.0390625,0.1494140625,0.1611328125,38.12409650773552,61.87590349226448,0.6161380174836829,756.7544581701405
S1114,10.0,4.0,0.0904501219607517,84.67551573880556,63.95098477244023,0.3333333333333333,0.8333333333333334,0.0390625,0.1494140625,0.177734375,32.31969051176586,67.68030948823413,0.4775346146634343,1780.2842469208376
S1124,9.0,3.0,0.05270811845270842,78.37953297409618,39.90712780596612,0.25,0.75,0.0390625,0.1494140625,0.2021484375,25.623574111471463,74.37642588852854,0.3445120386649759,1715.2021111435197
S1304,8.0,3.0,0.08322826094734466,69.3138294293797,72.62004509680135,0.3,0.8,0.0390625,0.1494140625,0.15234375,45.53566678393079,54.464333216069214,0.8360639724217886,1412.4373932572603
S1314,4.0,4.0,0.06745953705242616,68.51440702894013,59.08899386747977,0.4,0.4,0.0390625,0.076171875,0.3330078125,24.275616503833973,75.72438349616603,0.32057859546737766,216.74803961463874
S1324,4.0,3.0,0.12461965939458079,66.66396427542145,113.09053178734537,0.3,0.4,0.0390625,0.1494140625,0.1552734375,41.30999664394839,58.69000335605161,0.7038676824285589,2380.4327733532036
S1404,5.0,0.0,0.03134564310480576,79.05200133313116,23.042108747035755,0.0,0.45454545454545453,0.0390625,0.1494140625,0.29296875,12.15527810329638,87.84472189670362,0.1383723215333272,209.31331106207455
S1414,4.0,1.0,0.03634025992684549,72.39529140208587,29.611578023402163,0.1,0.4,0.0390625,0.1494140625,0.1708984375,38.26960192729022,61.730398072709775,0.6199474346854847,644.9591261549143
S1424,3.0,0.0,0.025238963824846708,80.41084305293292,17.27390387555886,0.0,0.2727272727272727,0.0390625,0.1494140625,0.1904296875,24.770305125641872,75.22969487435812,0.3292623367276846,201.12694118474593
S1504,7.0,0.0,0.04009006902665577,72.71509448479974,32.82683979512408,0.0,0.7,0.0390625,0.1494140625,0.1640625,40.81031252597224,59.18968747402776,0.6894834939596477,1142.7682580742448
S1514,4.0,0.0,0.027548161221066996,66.99374312392727,24.665491675453254,0.0,0.4444444444444444,0.0390625,0.1494140625,0.212890625,26.381544225116926,73.61845577488309,0.35835503403913693,453.219986392688
S1524,6.0,3.0,0.05467457637308965,70.08429523987883,46.72224311840783,0.3,0.6,0.0390625,0.1494140625,0.189453125,33.21260373792833,66.78739626207167,0.4972884944878389,1868.9746944812177
S1604,5.0,2.0,0.04232669509660612,77.87687063774808,31.558174334820553,0.18181818181818182,0.45454545454545453,0.0390625,0.1494140625,0.2861328125,20.00178738800342,79.99821261199659,0.25002792856154316,599.836700286559
S1614,5.0,2.0,0.05564082388754611,76.89159304933865,39.02798577263982,0.18181818181818182,0.45454545454545453,0.0390625,0.1494140625,0.16015625,38.283299129289794,61.71670087071021,0.6203069605014881,2835.245688509028
S1624,9.0,5.0,0.08167001452371181,72.82925282340567,68.01619714319604,0.5,0.9,0.0390625,0.1494140625,0.1865234375,31.31709830207604,68.68290169792395,0.4559664418345716,5310.284725036623
S1704,5.0,4.0,0.14475529441530294,85.3295036523835,103.97351012586552,0.3333333333333333,0.4166666666666667,0.0390625,0.1494140625,0.228515625,22.763422307345103,77.23657769265489,0.29472334206633133,10805.210645620837
S1714,8.0,6.0,0.1704011098069778,63.13596339096106,166.72107955308726,0.6666666666666666,0.8888888888888888,0.0390625,0.1494140625,0.1962890625,26.793323311234083,73.20667668876592,0.36599562393939,12294.059040909726
S1724,6.0,4.0,0.16382076557120012,57.12367651878226,175.29721295456332,0.5,0.75,0.0390625,0.1494140625,0.1845703125,27.2510386377277,72.7489613622723,0.37459007149289864,4037.907775900634
