,feat_nn20,feat_nn50,feat_rmssd,feat_nnhr,feat_sdsd,feat_pnn50,feat_pnn20,peak vlf,peak lf,peak hf,norm power lf,norm power hf,power ratio,total power
S1713,8.0,4.0,0.10109389766559244,92.3212244548723,65.72586174639717,0.2857142857142857,0.5714285714285714,0.0390625,0.1494140625,0.185546875,35.7127129393973,64.2872870606027,0.5555174992177139,1749.361495786502
S1723,9.0,6.0,0.09019183305599125,77.34225571829342,70.7664709116964,0.5,0.75,0.0390625,0.1494140625,0.177734375,37.00846369643234,62.99153630356766,0.5875148610137372,4935.758557464924
S204,6.0,4.0,0.19188896536388608,83.05694515136832,142.61904597653577,0.3333333333333333,0.5,0.0390625,0.08203125,0.150390625,56.54222254579453,43.45777745420547,1.3010840834043358,1317.4495169961936
S214,8.0,8.0,0.200888295279283,65.76541016503899,182.3182922462215,0.8,0.8,0.0390625,0.1494140625,0.2744140625,15.608687530257603,84.3913124697424,0.18495609409859493,2856.306322567195
S224,7.0,5.0,0.12361751318141655,68.25339609557157,109.43267429831744,0.5,0.7,0.0390625,0.1494140625,0.3935546875,15.240107859271513,84.7598921407285,0.17980329462864425,2490.267507845538
S304,4.0,2.0,0.23296897730003588,50.91428612957116,271.76754105647365,0.2857142857142857,0.5714285714285714,0.0009765625,0.0400390625,0.3671875,43.01418004385547,56.98581995614454,0.7548225168464463,593.5931293239511
S314,8.0,6.0,0.40092241049368815,72.42300360625158,393.98264102441294,0.6666666666666666,0.8888888888888888,0.0390625,0.1494140625,0.150390625,46.61438038434865,53.38561961565135,0.8731636107241596,15566.233165929421
S324,7.0,6.0,0.2432811067550108,56.947667626705226,264.3513432026802,0.75,0.875,0.0390625,0.1494140625,0.16015625,40.98650277410043,59.01349722589958,0.6945276030194744,9222.172230577024
S404,6.0,3.0,0.33591888561066013,71.71249368964531,320.289848004419,0.3333333333333333,0.6666666666666666,0.0390625,0.1494140625,0.16015625,43.39821647439175,56.601783525608255,0.7667287808123072,4597.3599940899585
S414,5.0,5.0,0.11733239718028154,55.521217626572614,121.8478441590066,0.625,0.625,0.0390625,0.1494140625,0.228515625,22.731860981238217,77.26813901876179,0.29419449296842265,1906.2890876579918
S424,8.0,7.0,0.28363442192826155,69.80306165542713,266.4806895596063,0.7777777777777778,0.8888888888888888,0.0390625,0.1328125,0.150390625,42.02793970984403,57.97206029015597,0.7249688815524233,4647.674828158146
S504,8.0,6.0,0.2126459076784822,66.92060449392936,195.58737630201855,0.6,0.8,0.0390625,0.080078125,0.150390625,64.62674816243728,35.373251837562734,1.8269948281602526,1675.251939751966
S514,6.0,1.0,0.03537942334554776,63.61326639494283,30.453860867275328,0.1,0.6,0.0390625,0.12890625,0.150390625,41.5276750619871,58.472324938012896,0.7102107724639136,301.6061586434018
S524,6.0,1.0,0.04718837294091267,64.41221201513397,43.788814981228924,0.1,0.6,0.0390625,0.1494140625,0.162109375,40.686047070638246,59.313952929361754,0.6859439484515915,666.0474995568252
S604,4.0,2.0,0.06082062991463268,66.20579979725048,50.03903741889949,0.2,0.4,0.0390625,0.1494140625,0.3193359375,7.904692950746667,92.09530704925334,0.0858316585721265,147.8689712495297
S614,6.0,2.0,0.06889298683145988,67.65192972419987,58.85829008659137,0.2,0.6,0.0390625,0.1494140625,0.1982421875,32.1054034029765,67.8945965970235,0.4728712594543053,1402.5262732385531
S624,7.0,3.0,0.15638400689466647,78.67278048458142,121.01122808086603,0.25,0.5833333333333334,0.0390625,0.1123046875,0.150390625,58.050736723123926,41.94926327687607,1.383832091161505,3546.220935795064
S704,7.0,6.0,0.3372334695109587,72.16489368798051,313.42368590735936,0.6666666666666666,0.7777777777777778,0.0390625,0.1494140625,0.203125,22.107040929581014,77.89295907041898,0.28381308392193944,10861.901955026447
S714,7.0,4.0,0.11507295172479745,59.65618659900328,115.9147293910308,0.4444444444444444,0.7777777777777778,0.0390625,0.140625,0.3798828125,25.32147549852307,74.67852450147694,0.3390730557085696,2128.758951550377
S724,5.0,4.0,0.07990039433761567,58.918305136464774,81.80848410548155,0.5,0.625,0.0390625,0.1494140625,0.224609375,19.17097969530338,80.82902030469661,0.23717941431228065,3782.695675831099
S804,7.0,5.0,0.14644271604943507,72.04342411961301,117.6799747944572,0.5,0.7,0.0390625,0.1494140625,0.1630859375,36.15406402057945,63.84593597942056,0.5662704049359222,13928.694920521331
S814,8.0,4.0,0.09577933523723314,75.06296773447275,76.8859478682016,0.36363636363636365,0.7272727272727273,0.0390625,0.13671875,0.150390625,47.61768706632427,52.38231293367573,0.9090413232920007,1381.5647603828324
S824,7.0,5.0,0.07994416125753996,66.35695676598893,70.86123900090782,0.5,0.7,0.0390625,0.1494140625,0.2548828125,17.014031464233472,82.98596853576653,0.20502299080718095,3232.9779316556487
S904,8.0,5.0,0.08950225393761367,74.68312267848331,70.98145776848199,0.45454545454545453,0.7272727272727273,0.0390625,0.1494140625,0.1689453125,29.300649146993386,70.69935085300662,0.41444014398255713,150.51406556650238
S914,10.0,6.0,0.18224251400433403,77.2648264999682,142.2673776608689,0.5,0.8333333333333334,0.0390625,0.1494140625,0.1572265625,38.91392219648817,61.08607780351183,0.637034224421117,1347.522685964646
S924,4.0,2.0,0.04857474786891307,67.10766141886945,35.62846832382822,0.2,0.4,0.0390625,0.1494140625,0.150390625,41.80024412676428,58.19975587323572,0.7182202656968003,438.0502197176183
S1004,9.0,6.0,0.07754592725033688,79.97044911969205,57.6158113453613,0.5,0.75,0.0390625,0.126953125,0.150390625,59.92789453956696,40.07210546043304,1.4955015178510997,403.28309846985746
S1014,8.0,3.0,0.2286579611603717,86.39151956216203,163.1929676141039,0.25,0.6666666666666666,0.0390625,0.1494140625,0.2158203125,20.344142675977952,79.65585732402204,0.2554004609255861,1081.3947506740465
S1024,10.0,7.0,0.0861685892060918,82.84429941043037,62.30638946208061,0.5384615384615384,0.7692307692307693,0.0390625,0.1494140625,0.236328125,18.462872885574654,81.53712711442535,0.22643516565974584,1459.1716322287637
S1104,7.0,3.0,0.06553279720536113,91.09285495163104,42.28727921985946,0.21428571428571427,0.5,0.0390625,0.1494140625,0.1630859375,35.79489430769614,64.20510569230386,0.55750853334374,854.4093883972816
S1114,9.0,7.0,0.0882959525373529,83.64914844388733,63.80285667707357,0.5833333333333334,0.75,0.0390625,0.1494140625,0.1708984375,34.26381588517088,65.73618411482911,0.5212322002950194,1675.3675098229542
S1124,6.0,4.0,0.06549746365291945,78.38896537738823,50.19241102470548,0.3333333333333333,0.5,0.0390625,0.1494140625,0.2216796875,20.419411568338393,79.58058843166161,0.2565878434773474,2032.224893030802
S1304,9.0,5.0,0.08764541581289947,70.36461598675311,75.4876662449046,0.45454545454545453,0.8181818181818182,0.0390625,0.14453125,0.150390625,49.17432243225816,50.82567756774184,0.9675094319542968,1647.2544253914293
S1314,5.0,5.0,0.1525022829686931,79.42120291199991,115.32748402453176,0.45454545454545453,0.45454545454545453,0.033203125,0.0400390625,0.150390625,56.71850430900051,43.28149569099949,1.3104561985087608,2012.2735092080957
S1324,4.0,3.0,0.12521230809592723,66.66643385444281,113.62862247161661,0.3,0.4,0.0390625,0.1494140625,0.154296875,41.62679694225748,58.37320305774251,0.7131148328639845,2372.50711469462
S1404,11.0,6.0,0.19136431930039038,88.27151200039602,132.26292271692628,0.46153846153846156,0.8461538461538461,0.0390625,0.0400390625,0.150390625,41.733426594689284,58.26657340531072,0.7162498866096951,443.35704063536195
S1414,9.0,7.0,0.23339407114794708,80.53443066218247,180.4349049751138,0.5833333333333334,0.75,0.0390625,0.1318359375,0.150390625,50.89367127955549,49.10632872044451,1.0363973973555642,1594.845663563519
S1424,10.0,6.0,0.16933582145953965,87.78619224427163,114.19341510972409,0.46153846153846156,0.7692307692307693,0.0390625,0.1181640625,0.3994140625,36.37499571647028,63.62500428352973,0.5717091279770097,1159.261139264991
S1504,6.0,6.0,0.07549077386825938,73.81226053897488,60.28588354749445,0.5454545454545454,0.5454545454545454,0.0390625,0.1494140625,0.1806640625,34.98371897579306,65.01628102420695,0.5380762852733436,1423.916749163353
S1514,5.0,4.0,0.0692971980425554,65.77525672153475,62.8683651998968,0.4,0.5,0.0390625,0.1494140625,0.185546875,27.953069696177405,72.04693030382259,0.38798418722767286,243.38516075813038
S1524,9.0,5.0,0.19408743766080555,73.70519085610066,156.4634664275676,0.45454545454545453,0.8181818181818182,0.0390625,0.1494140625,0.1943359375,28.351911918767897,71.6480880812321,0.3957106557626979,1341.2512540754929
S1604,7.0,3.0,0.13449350665302037,86.53642778176958,91.77359255390095,0.23076923076923078,0.5384615384615384,0.0390625,0.0576171875,0.150390625,56.906978516483676,43.093021483516324,1.320561347462057,1221.8848295834841
S1614,7.0,5.0,0.2573081996178461,81.80056341990945,194.81099558462972,0.4166666666666667,0.5833333333333334,0.0390625,0.1494140625,0.1650390625,35.84975270522719,64.15024729477281,0.5588404443789005,2670.2076730457484
S1624,10.0,7.0,0.2396357741467748,93.59499567950063,169.21823761434655,0.5833333333333334,0.8333333333333334,0.0390625,0.1494140625,0.23828125,18.815866034601644,81.18413396539835,0.23176777426265568,5331.53193362702
S1704,10.0,7.0,0.1916421474950506,93.56100425314948,126.3783085611353,0.5,0.7142857142857143,0.0390625,0.1494140625,0.1669921875,33.47841600467511,66.52158399532489,0.5032714796302501,11719.997236709803
S1714,7.0,4.0,0.16424848589187416,63.634553945470756,159.19109537577398,0.4444444444444444,0.7777777777777778,0.0390625,0.1494140625,0.1884765625,28.9391868665706,71.0608131334294,0.40724536619405266,12553.764856670805
S1724,6.0,6.0,0.27781255832386553,61.66615365970662,273.3890080908489,0.6666666666666666,0.6666666666666666,0.0390625,0.1494140625,0.158203125,39.471903340622866,60.52809665937713,0.6521253024484093,5113.871957998189
