,S20,S21,S22
854,-0.41961669921875,1.89056396484375,-0.41961669921875
855,-0.42877197265625,1.89361572265625,-0.396728515625
856,-0.43182373046875,1.89361572265625,-0.39215087890625
857,-0.45013427734375,1.89056396484375,-0.39825439453125
858,-0.4425048828125,1.88751220703125,-0.4180908203125
859,-0.44403076171875,1.873779296875,-0.396728515625
860,-0.4425048828125,1.861572265625,-0.35552978515625
861,-0.46844482421875,1.837158203125,-0.36163330078125
862,-0.46234130859375,1.83563232421875,-0.3875732421875
863,-0.49285888671875,1.83868408203125,-0.38604736328125
864,-0.48370361328125,1.83258056640625,-0.36468505859375
865,-0.50811767578125,1.82037353515625,-0.35552978515625
866,-0.51116943359375,1.82952880859375,-0.323486328125
867,-0.50506591796875,1.82647705078125,-0.3387451171875
868,-0.506591796875,1.82037353515625,-0.3326416015625
869,-0.53253173828125,1.82037353515625,-0.30670166015625
870,-0.537109375,1.84173583984375,-0.3387451171875
871,-0.5462646484375,1.82952880859375,-0.68817138671875
872,-0.55999755859375,1.81732177734375,-0.299072265625
873,-0.55084228515625,1.80816650390625,-0.29449462890625
874,-0.5645751953125,1.81121826171875,-0.2899169921875
875,-0.56610107421875,1.82952880859375,-0.24871826171875
876,-0.59661865234375,1.84173583984375,-0.26702880859375
877,-0.592041015625,1.8341064453125,-0.238037109375
878,-0.58441162109375,1.85699462890625,-0.23956298828125
879,-0.59661865234375,1.83868408203125,-0.2593994140625
880,-0.62408447265625,1.53350830078125,-0.22125244140625
881,-0.62713623046875,1.19171142578125,-0.23345947265625
882,-0.60577392578125,1.78985595703125,-0.225830078125
883,-0.6195068359375,1.78070068359375,-0.22430419921875
884,-0.64849853515625,1.77154541015625,-0.18157958984375
885,-0.65155029296875,1.76544189453125,-0.20599365234375
886,-0.64849853515625,1.54876708984375,-0.1861572265625
887,-0.66680908203125,1.80511474609375,-0.2105712890625
888,-0.66986083984375,1.800537109375,-0.19073486328125
889,-0.6805419921875,1.77459716796875,-0.15411376953125
890,-0.77056884765625,1.76239013671875,-0.16632080078125
891,-0.6988525390625,1.75933837890625,-0.15716552734375
892,-0.68206787109375,1.75933837890625,-0.1495361328125
893,-0.72174072265625,1.74102783203125,-0.11749267578125
894,-0.68817138671875,1.7486572265625,-0.12359619140625
895,-0.72479248046875,1.73492431640625,-0.06866455078125
896,-0.73089599609375,1.74407958984375,-0.09002685546875
897,-0.73394775390625,1.73187255859375,-0.09613037109375
898,-0.872802734375,1.7364501953125,-0.10528564453125
899,-0.75531005859375,1.73187255859375,-0.09918212890625
900,-0.77362060546875,1.71661376953125,-0.05340576171875
901,-0.77362060546875,1.72882080078125,-0.0823974609375
902,-0.77972412109375,1.72576904296875,-0.079345703125
903,-0.77056884765625,1.702880859375,-0.0213623046875
904,-1.22222900390625,1.73797607421875,-0.05340576171875
905,-0.80108642578125,1.72119140625,-0.054931640625
906,-0.80718994140625,1.71051025390625,-0.01373291015625
907,-0.79193115234375,1.70745849609375,-0.03204345703125
908,-0.80413818359375,1.690673828125,-0.02593994140625
909,-0.823974609375,1.702880859375,0.01068115234375
910,-0.82550048828125,1.68914794921875,-0.01068115234375
911,-0.82244873046875,1.690673828125,-0.0091552734375
912,-0.82855224609375,1.38702392578125,0.042724609375
913,-0.85906982421875,1.71356201171875,0.01373291015625
914,-0.8636474609375,1.71051025390625,0.02899169921875
915,-0.860595703125,1.6937255859375,0.0732421875
916,-0.872802734375,1.6632080078125,0.03509521484375
917,-0.86669921875,1.65863037109375,0.06866455078125
918,-0.88653564453125,1.63726806640625,0.04730224609375
919,-0.89569091796875,1.69525146484375,0.08392333984375
920,-0.9063720703125,1.654052734375,0.10223388671875
921,-0.90484619140625,1.63421630859375,-0.05645751953125
922,-0.885009765625,0.95672607421875,0.09307861328125
923,-0.92620849609375,1.63421630859375,0.10986328125
924,-0.9246826171875,1.67999267578125,-0.05340576171875
925,-0.94146728515625,1.63726806640625,0.12359619140625
926,-0.909423828125,1.63116455078125,0.12969970703125
927,-0.982666015625,1.61895751953125,0.1251220703125
928,-0.96282958984375,1.63421630859375,0.15716552734375
929,-0.96282958984375,1.64947509765625,0.152587890625
930,-0.94146728515625,1.61285400390625,0.152587890625
931,-0.9857177734375,1.64947509765625,0.16632080078125
932,-0.97808837890625,1.60369873046875,0.19073486328125
933,-0.97198486328125,1.605224609375,0.18157958984375
934,-1.00555419921875,1.6143798828125,0.20294189453125
935,-0.99029541015625,1.58538818359375,0.22125244140625
936,-0.98114013671875,1.59454345703125,0.189208984375
937,-1.00555419921875,1.336669921875,0.213623046875
938,-1.007080078125,1.617431640625,0.20599365234375
939,-1.02691650390625,1.568603515625,0.21820068359375
940,-1.0223388671875,1.5625,0.00152587890625
941,-1.043701171875,1.60675048828125,0.26702880859375
942,-1.043701171875,1.56097412109375,0.225830078125
943,-1.05133056640625,1.55792236328125,0.23651123046875
944,-1.0650634765625,1.58538818359375,0.28228759765625
945,-1.068115234375,1.57928466796875,0.23956298828125
946,-1.06353759765625,1.53656005859375,0.27313232421875
947,-1.06048583984375,1.5411376953125,0.30364990234375
948,-1.07574462890625,1.52740478515625,0.32196044921875
949,-1.08795166015625,1.51519775390625,0.17852783203125
950,-1.10321044921875,1.55181884765625,0.30364990234375
951,-1.0955810546875,1.51824951171875,0.32501220703125
952,-1.10321044921875,1.51214599609375,0.35552978515625
953,-1.11083984375,1.49688720703125,0.347900390625
954,-1.17950439453125,1.50604248046875,0.37078857421875
955,-1.13983154296875,1.49078369140625,0.3387451171875
956,-1.13372802734375,1.49383544921875,0.35552978515625
957,-1.13372802734375,1.50909423828125,0.38604736328125
958,-1.12457275390625,1.483154296875,0.38604736328125
959,-1.16119384765625,1.48162841796875,0.36773681640625
960,-1.16119384765625,1.47552490234375,0.37384033203125
961,-1.1749267578125,1.48468017578125,0.39215087890625
962,-1.17034912109375,1.446533203125,0.41046142578125
963,-1.14898681640625,1.458740234375,0.41351318359375
964,-1.18560791015625,1.43585205078125,0.44097900390625
965,-1.19476318359375,1.46942138671875,0.421142578125
966,-1.17034912109375,1.44805908203125,0.42266845703125
967,-1.21002197265625,1.446533203125,0.33111572265625
968,-1.21307373046875,1.44195556640625,0.47149658203125
969,-1.21002197265625,1.4678955078125,0.4486083984375
970,-1.19476318359375,1.422119140625,0.49591064453125
971,-1.2847900390625,1.41143798828125,0.4730224609375
972,-1.24053955078125,1.44805908203125,0.46539306640625
973,-1.24359130859375,1.39007568359375,0.50201416015625
974,-1.23291015625,1.40533447265625,0.482177734375
975,-1.25885009765625,1.385498046875,0.5462646484375
976,-1.25732421875,0.70953369140625,0.50811767578125
977,-1.26800537109375,1.35040283203125,0.51116943359375
978,-1.25885009765625,1.32904052734375,0.5645751953125
979,-1.27716064453125,1.4129638671875,0.52642822265625
980,-1.27410888671875,1.41448974609375,0.53253173828125
981,-1.27105712890625,1.40380859375,0.579833984375
982,-1.29547119140625,1.38702392578125,0.55999755859375
983,-1.3031005859375,1.37481689453125,0.55694580078125
984,-1.30462646484375,1.38092041015625,0.55389404296875
985,-1.29241943359375,1.36871337890625,0.604248046875
986,-1.28936767578125,1.34429931640625,0.61798095703125
987,-1.3641357421875,1.33819580078125,0.61187744140625
988,-1.33514404296875,1.3275146484375,0.60882568359375
989,-1.32598876953125,1.32293701171875,0.59661865234375
990,-1.34735107421875,1.32904052734375,0.634765625
991,-1.32598876953125,1.30767822265625,0.65765380859375
992,-1.35040283203125,1.31988525390625,0.64697265625
993,-1.34124755859375,1.29547119140625,0.640869140625
994,-1.35955810546875,1.31988525390625,0.640869140625
995,-1.361083984375,1.32293701171875,0.65460205078125
996,-1.37786865234375,1.28021240234375,0.68817138671875
997,-1.35040283203125,1.29241943359375,0.677490234375
998,-1.38397216796875,1.26953125,0.714111328125
999,-1.385498046875,1.31072998046875,0.67901611328125
1000,-1.3885498046875,1.2603759765625,0.69427490234375
1001,-1.397705078125,1.25579833984375,0.72174072265625
1002,-1.385498046875,1.24359130859375,0.70648193359375
1003,-1.40838623046875,1.24053955078125,0.701904296875
1004,-1.41143798828125,1.21612548828125,0.75531005859375
1005,-1.41448974609375,1.25579833984375,0.7171630859375
1006,-1.40838623046875,1.22222900390625,0.74615478515625
1007,-1.48162841796875,0.88958740234375,0.74005126953125
1008,-1.44195556640625,1.2481689453125,0.79193115234375
1009,-1.41143798828125,1.24053955078125,0.75225830078125
1010,-1.45111083984375,1.20391845703125,0.7415771484375
1011,-1.4251708984375,1.19781494140625,0.77667236328125
1012,-1.4556884765625,1.21612548828125,0.47149658203125
1013,-1.45111083984375,1.22222900390625,0.77667236328125
1014,-1.47552490234375,1.17340087890625,0.78887939453125
1015,-1.458740234375,1.17034912109375,0.8270263671875
1016,-1.4801025390625,1.08184814453125,0.80413818359375
1017,-1.48773193359375,1.20697021484375,0.79193115234375
1018,-1.46942138671875,1.14898681640625,0.81939697265625
1019,-1.49993896484375,1.14593505859375,0.65460205078125
1020,-1.50299072265625,1.13372802734375,0.84991455078125
1021,-1.5045166015625,1.13372802734375,0.836181640625
1022,-1.49688720703125,1.15814208984375,0.89263916015625
1023,-1.51214599609375,1.12152099609375,0.86212158203125
1024,-1.5167236328125,0.99945068359375,0.87738037109375
1025,-1.51824951171875,1.14593505859375,0.9002685546875
1026,-1.51214599609375,1.10626220703125,0.89874267578125
1027,-1.544189453125,1.08489990234375,0.28839111328125
1028,-1.55181884765625,1.09710693359375,0.927734375
1029,-1.544189453125,1.08795166015625,0.8880615234375
1030,-1.54571533203125,1.09710693359375,0.665283203125
1031,-1.5380859375,1.06048583984375,0.9368896484375
1032,-1.56402587890625,1.06658935546875,0.9246826171875
1033,-1.57623291015625,1.06048583984375,0.96282958984375
1034,-1.54571533203125,1.01165771484375,0.92620849609375
1035,-1.57012939453125,1.080322265625,0.93231201171875
1036,-1.58538818359375,1.03302001953125,0.98114013671875
1037,-1.56097412109375,1.03607177734375,0.94757080078125
1038,-1.58843994140625,1.05133056640625,0.97808837890625
1039,-1.60064697265625,1.02081298828125,0.970458984375
1040,-1.5960693359375,1.02081298828125,0.96893310546875
1041,-1.58843994140625,1.043701171875,0.970458984375
1042,-1.80206298828125,1.01470947265625,1.02081298828125
1043,-1.605224609375,0.98419189453125,0.98419189453125
1044,-1.60369873046875,0.97198486328125,0.99945068359375
1045,-1.95770263671875,1.00860595703125,0.51727294921875
1046,-1.62506103515625,0.9674072265625,1.02386474609375
1047,-1.61285400390625,0.97503662109375,1.02386474609375
1048,-1.62506103515625,0.90484619140625,1.05133056640625
1049,-1.62506103515625,0.93231201171875,1.025390625
1050,-1.6448974609375,0.96588134765625,1.03302001953125
1051,-1.64031982421875,0.97808837890625,0.99639892578125
1052,-1.63421630859375,0.96282958984375,1.04522705078125
1053,-1.654052734375,0.9246826171875,1.043701171875
1054,-1.64947509765625,0.91094970703125,1.08184814453125
1055,-1.6448974609375,0.91552734375,1.08795166015625
1056,-1.67083740234375,0.909423828125,1.06048583984375
1057,-1.67388916015625,0.91705322265625,1.07269287109375
1058,-1.6754150390625,0.89263916015625,1.104736328125
1059,-1.6754150390625,0.885009765625,1.08795166015625
1060,-1.6937255859375,0.9002685546875,1.0955810546875
1061,-1.67083740234375,0.89874267578125,1.0467529296875
1062,-1.69525146484375,0.87738037109375,1.14288330078125
1063,-1.71051025390625,0.86212158203125,1.12152099609375
1064,-1.68609619140625,0.84075927734375,1.13983154296875
1065,-1.71051025390625,0.85296630859375,1.1138916015625
1066,-1.715087890625,0.8514404296875,1.18865966796875
1067,-1.71966552734375,0.84991455078125,1.17340087890625
1068,-1.71051025390625,0.82550048828125,1.18255615234375
1069,-1.7303466796875,0.84075927734375,1.19476318359375
1070,-1.73492431640625,0.80108642578125,1.19171142578125
1071,-1.7303466796875,0.80718994140625,1.16424560546875
1072,-1.73797607421875,0.592041015625,1.17340087890625
1073,-1.72271728515625,0.81329345703125,1.18255615234375
1074,-1.79595947265625,0.79193115234375,1.239013671875
1075,-1.76239013671875,0.76751708984375,1.20086669921875
1076,-1.74713134765625,0.80108642578125,1.20391845703125
1077,-1.75018310546875,0.75531005859375,1.23443603515625
1078,-1.763916015625,0.69122314453125,1.251220703125
1079,-1.77001953125,0.77972412109375,1.2481689453125
1080,-1.76239013671875,0.775146484375,1.226806640625
1081,-1.77154541015625,0.75836181640625,1.22528076171875
1082,-1.77154541015625,0.726318359375,1.0406494140625
1083,-1.77154541015625,0.71258544921875,1.25885009765625
1084,-1.78680419921875,0.72784423828125,1.2664794921875
1085,-1.78985595703125,0.726318359375,1.25885009765625
1086,-1.788330078125,0.70343017578125,1.27105712890625
1087,-1.78985595703125,0.68511962890625,1.27716064453125
1088,-1.80816650390625,0.67596435546875,1.27716064453125
1089,-1.80511474609375,0.66070556640625,1.31988525390625
1090,-1.800537109375,0.6561279296875,1.29547119140625
1091,-1.79595947265625,0.6591796875,1.29852294921875
1092,-1.824951171875,0.64544677734375,1.312255859375
1093,-1.83563232421875,0.653076171875,1.30462646484375
1094,-1.82952880859375,0.12664794921875,1.35345458984375
1095,-1.82647705078125,0.65765380859375,1.3275146484375
1096,-1.8096923828125,0.6072998046875,1.32598876953125
1097,-1.84478759765625,0.6561279296875,1.373291015625
1098,-1.84478759765625,0.64239501953125,1.34429931640625
1099,-1.849365234375,0.61187744140625,1.35955810546875
1100,-1.82647705078125,0.58135986328125,1.3519287109375
1101,-2.04010009765625,0.58135986328125,1.37786865234375
1102,-1.86004638671875,0.58135986328125,1.36260986328125
1103,-1.86614990234375,0.57525634765625,1.33819580078125
1104,-1.8524169921875,0.5584716796875,1.37786865234375
1105,-1.8646240234375,0.57525634765625,1.24359130859375
1106,-1.87225341796875,0.579833984375,1.409912109375
1107,-1.88140869140625,0.543212890625,1.40228271484375
1108,-1.873779296875,0.518798828125,1.385498046875
1109,-1.96380615234375,0.555419921875,1.39923095703125
1110,-1.88140869140625,0.51116943359375,1.30462646484375
1111,-1.94549560546875,0.506591796875,1.39617919921875
1112,-1.898193359375,0.32806396484375,1.45111083984375
1113,-1.898193359375,0.53863525390625,1.45111083984375
1114,-1.88446044921875,0.52032470703125,1.458740234375
1115,-1.88446044921875,0.48980712890625,1.43890380859375
1116,-1.90887451171875,0.4638671875,1.42974853515625
1117,-1.9012451171875,0.4852294921875,1.47857666015625
1118,-1.922607421875,0.47454833984375,1.45721435546875
1119,-1.9287109375,0.445556640625,1.46026611328125
1120,-1.910400390625,0.44403076171875,1.5045166015625
1121,-1.98822021484375,0.37689208984375,1.49688720703125
1122,-1.93939208984375,0.45013427734375,1.47247314453125
1123,-1.93328857421875,0.42877197265625,1.46331787109375
1124,-1.93023681640625,0.41656494140625,1.50604248046875
1125,-1.95465087890625,0.396728515625,1.49993896484375
1126,-1.9439697265625,0.38604736328125,1.35650634765625
1127,-1.9317626953125,0.37841796875,1.5045166015625
1128,-1.93023681640625,0.36773681640625,1.53656005859375
1129,-1.94091796875,0.40130615234375,1.51214599609375
1130,-1.93939208984375,0.37689208984375,1.5106201171875
1131,-1.97296142578125,0.35552978515625,1.5655517578125
1132,-1.9683837890625,0.34637451171875,1.53350830078125
1133,-1.97296142578125,0.347900390625,1.51214599609375
1134,-1.96685791015625,0.31890869140625,1.57012939453125
1135,-1.971435546875,0.3265380859375,1.53656005859375
1136,-1.96685791015625,0.35247802734375,1.54876708984375
1137,-2.14996337890625,0.32806396484375,1.53961181640625
1138,-1.99432373046875,0.3082275390625,1.54571533203125
1139,-1.99432373046875,0.29144287109375,1.58233642578125
1140,-1.97601318359375,0.28839111328125,1.60369873046875
1141,-1.97906494140625,0.27923583984375,1.580810546875
1142,-2.00347900390625,0.24871826171875,1.59759521484375
1143,-1.99127197265625,0.262451171875,1.6204833984375
1144,-2.00653076171875,0.25177001953125,1.60675048828125
1145,-2.02484130859375,-0.079345703125,1.59759521484375
1146,-2.01263427734375,0.2838134765625,1.605224609375
1147,-2.020263671875,0.23651123046875,1.57318115234375
1148,-2.00347900390625,0.21514892578125,1.63421630859375
1149,-2.00958251953125,0.2044677734375,1.60980224609375
1150,-2.1453857421875,0.21514892578125,1.61895751953125
1151,-2.044677734375,0.201416015625,1.6571044921875
1152,-2.03094482421875,0.19073486328125,1.61895751953125
1153,-2.02789306640625,0.201416015625,1.63726806640625
1154,-2.05535888671875,-0.49285888671875,1.6387939453125
1155,-2.05841064453125,0.17242431640625,1.63726806640625
1156,-2.04010009765625,0.20294189453125,1.68914794921875
1157,-2.05535888671875,0.17242431640625,1.6632080078125
1158,-2.056884765625,0.152587890625,1.6632080078125
1159,-2.07366943359375,0.14190673828125,1.68609619140625
1160,-2.056884765625,0.11138916015625,1.43890380859375
1161,-2.05841064453125,0.15411376953125,1.71051025390625
1162,-2.05078125,0.128173828125,1.6937255859375
1163,-2.06756591796875,0.12054443359375,1.6876220703125
1164,-2.08587646484375,0.103759765625,1.73187255859375
1165,-2.08892822265625,0.09307861328125,1.70440673828125
1166,-2.07977294921875,0.12969970703125,1.708984375
1167,-2.069091796875,0.10223388671875,1.70440673828125
1168,-2.08892822265625,0.07171630859375,1.70440673828125
1169,-2.09197998046875,0.05645751953125,1.72119140625
1170,-2.09503173828125,0.04119873046875,1.71661376953125
1171,-2.09808349609375,0.06866455078125,1.71966552734375
1172,-2.09197998046875,0.042724609375,1.76544189453125
1173,-2.0782470703125,0.02288818359375,1.739501953125
1174,-2.1148681640625,0.02288818359375,1.72882080078125
1175,-2.12249755859375,0.02288818359375,1.71966552734375
1176,-2.12249755859375,0.01983642578125,1.77154541015625
1177,-2.10418701171875,0.00152587890625,1.76239013671875
1178,-2.13775634765625,-0.01678466796875,1.763916015625
1179,-2.227783203125,0.0091552734375,1.74713134765625
1180,-2.13165283203125,-0.01068115234375,1.80816650390625
1181,-2.13470458984375,-0.02899169921875,1.76849365234375
1182,-2.13775634765625,-0.13275146484375,1.77764892578125
1183,-2.14691162109375,-0.02899169921875,1.78070068359375
1184,-2.14996337890625,-0.02288818359375,1.79290771484375
1185,-2.13470458984375,-0.06866455078125,1.77764892578125
1186,-2.13470458984375,-0.07476806640625,1.824951171875
1187,-2.14691162109375,-0.0762939453125,1.79290771484375
1188,-2.14080810546875,-0.08087158203125,1.62506103515625
1189,-2.1575927734375,-0.07476806640625,1.83868408203125
1190,-2.14996337890625,-0.07781982421875,1.83258056640625
1191,-2.24456787109375,-0.1251220703125,1.69219970703125
1192,-2.14996337890625,-0.09307861328125,1.81732177734375
1193,-2.17437744140625,-0.10223388671875,1.82037353515625
1194,-2.16522216796875,-0.12359619140625,1.83868408203125
1195,-2.667236328125,-0.10833740234375,1.84478759765625
1196,-2.17742919921875,-0.10986328125,1.861572265625
1197,-2.191162109375,-0.14495849609375,1.83258056640625
1198,-2.191162109375,-0.16021728515625,1.85089111328125
1199,-2.2064208984375,-0.152587890625,1.898193359375
1200,-2.19879150390625,-0.17242431640625,1.849365234375
1201,-2.18963623046875,-0.52337646484375,1.86614990234375
1202,-2.19879150390625,-0.29449462890625,1.90277099609375
1203,-2.191162109375,-0.3509521484375,1.89971923828125
1204,-2.23236083984375,-0.16021728515625,1.87530517578125
1205,-2.22015380859375,-0.18463134765625,1.87835693359375
1206,-2.21099853515625,-0.225830078125,1.88140869140625
1207,-2.215576171875,-0.225830078125,1.91497802734375
1208,-2.410888671875,-0.20599365234375,1.8798828125
1209,-2.23846435546875,-0.20599365234375,1.91497802734375
1210,-2.22625732421875,-0.22430419921875,1.934814453125
1211,-2.22320556640625,-0.238037109375,1.90582275390625
1212,-2.23541259765625,-0.26092529296875,1.89971923828125
1213,-2.25982666015625,-0.579833984375,1.93939208984375
1214,-2.23541259765625,-0.27008056640625,1.92718505859375
1215,-2.2613525390625,-0.28533935546875,1.93023681640625
1216,-2.32696533203125,-0.27618408203125,1.910400390625
1217,-2.23846435546875,-0.299072265625,1.934814453125
1218,-2.25067138671875,-0.29449462890625,1.9439697265625
1219,-2.26287841796875,-0.3082275390625,1.91497802734375
1220,-2.24761962890625,-0.3875732421875,1.92718505859375
1221,-2.2552490234375,-0.286865234375,1.97906494140625
1222,-2.26287841796875,-0.28533935546875,1.94244384765625
1223,-2.26287841796875,-0.29449462890625,1.93939208984375
1224,-2.28729248046875,-0.31585693359375,1.4678955078125
1225,-2.28271484375,-0.33416748046875,1.96685791015625
1226,-2.288818359375,-0.3265380859375,2.00347900390625
1227,-2.29339599609375,-0.35552978515625,1.96533203125
1228,-2.26898193359375,-0.35247802734375,1.96990966796875
1229,-2.27203369140625,-0.37994384765625,2.001953125
1230,-2.28424072265625,-0.384521484375,2.00347900390625
1231,-2.28424072265625,-0.396728515625,1.99737548828125
1232,-2.2918701171875,-0.37689208984375,1.983642578125
1233,-2.30865478515625,-0.408935546875,2.01263427734375
1234,-2.32086181640625,-0.42266845703125,1.99432373046875
1235,-2.32696533203125,-0.41961669921875,2.008056640625
1236,-2.31781005859375,-0.39215087890625,2.04010009765625
1237,-2.31170654296875,-0.40130615234375,2.0355224609375
1238,-2.30560302734375,-0.41351318359375,2.00042724609375
1239,-2.47955322265625,-0.70343017578125,2.00653076171875
1240,-2.34832763671875,-0.46539306640625,2.04620361328125
1241,-2.337646484375,-0.68511962890625,2.03704833984375
1242,-2.325439453125,-0.5157470703125,2.01263427734375
1243,-2.34832763671875,-0.42877197265625,2.05230712890625
1244,-2.54058837890625,-0.44403076171875,2.008056640625
1245,-2.3406982421875,-0.51727294921875,2.02789306640625
1246,-2.38800048828125,-0.48370361328125,2.06451416015625
1247,-2.34832763671875,-0.49285888671875,2.0294189453125
1248,-2.58026123046875,-0.4974365234375,2.04010009765625
1249,-2.35748291015625,-0.47760009765625,2.04925537109375
1250,-2.3712158203125,-0.48370361328125,2.07366943359375
1251,-2.35748291015625,-0.52947998046875,2.05230712890625
1252,-2.37274169921875,-0.531005859375,2.0782470703125
1253,-2.35443115234375,-0.52642822265625,2.081298828125
1254,-2.3681640625,-0.53863525390625,2.056884765625
1255,-2.37884521484375,-0.55084228515625,2.07366943359375
1256,-2.3834228515625,-0.5584716796875,2.04620361328125
1257,-2.386474609375,-0.55999755859375,2.06146240234375
1258,-2.3773193359375,-0.54168701171875,2.093505859375
1259,-2.39410400390625,-0.58441162109375,2.04620361328125
1260,-2.40020751953125,-0.57830810546875,1.52130126953125
1261,-2.3895263671875,-0.85296630859375,2.08282470703125
1262,-2.40631103515625,-0.55999755859375,2.0751953125
1263,-2.3956298828125,-0.5950927734375,2.12249755859375
1264,-2.4017333984375,-0.61492919921875,2.069091796875
1265,-2.410888671875,-0.59967041015625,2.09808349609375
1266,-2.41546630859375,-0.61798095703125,2.11029052734375
1267,-2.41241455078125,-0.62713623046875,2.11029052734375
1268,-2.42767333984375,-0.8941650390625,2.10418701171875
1269,-2.41241455078125,-0.61187744140625,2.14385986328125
1270,-2.43682861328125,-0.63629150390625,2.10418701171875
1271,-2.43682861328125,-0.65155029296875,2.10113525390625
1272,-2.4322509765625,-0.66680908203125,2.07977294921875
1273,-2.43988037109375,-0.66375732421875,2.13470458984375
1274,-2.44140625,-0.66375732421875,2.13165283203125
1275,-2.44598388671875,-0.68817138671875,2.11639404296875
1276,-2.44293212890625,-0.65765380859375,2.11944580078125
1277,-2.4566650390625,-0.66375732421875,2.15606689453125
1278,-2.45208740234375,-0.689697265625,2.11334228515625
1279,-2.43682861328125,-0.67291259765625,2.12554931640625
1280,-2.45819091796875,-0.70343017578125,2.1728515625
1281,-2.447509765625,-0.714111328125,2.15911865234375
1282,-2.55584716796875,-1.055908203125,2.14385986328125
1283,-2.46429443359375,-0.94451904296875,2.1392822265625
1284,-2.47039794921875,-0.689697265625,2.15301513671875
1285,-2.45513916015625,-0.70648193359375,2.18353271484375
1286,-2.45819091796875,-0.7110595703125,2.178955078125
1287,-2.47650146484375,-0.73394775390625,2.16217041015625
1288,-2.48870849609375,-0.75225830078125,2.14996337890625
1289,-2.484130859375,-0.75836181640625,2.142333984375
1290,-2.49786376953125,-0.72479248046875,2.20184326171875
1291,-2.49481201171875,-0.75836181640625,2.16827392578125
1292,-2.49786376953125,-0.79498291015625,2.15606689453125
1293,-2.49176025390625,-0.762939453125,2.12249755859375
1294,-2.4932861328125,-1.28021240234375,2.18353271484375
1295,-2.50701904296875,-0.79498291015625,2.19573974609375
1296,-2.51617431640625,-0.76751708984375,2.18353271484375
1297,-2.5970458984375,-0.79803466796875,2.15911865234375
1298,-2.51617431640625,-0.80413818359375,2.20184326171875
1299,-2.53753662109375,-0.77362060546875,2.203369140625
1300,-2.49481201171875,-0.81024169921875,2.191162109375
1301,-2.5146484375,-0.823974609375,2.04315185546875
1302,-2.508544921875,-0.82550048828125,2.19268798828125
1303,-2.50396728515625,-0.83160400390625,2.18353271484375
1304,-2.5390625,-1.385498046875,2.2369384765625
1305,-2.532958984375,-1.39617919921875,2.22930908203125
1306,-2.52227783203125,-0.8758544921875,2.22320556640625
1307,-2.68096923828125,-0.933837890625,2.20489501953125
1308,-2.54669189453125,-0.83465576171875,2.21099853515625
1309,-2.53753662109375,-0.82855224609375,2.23236083984375
1310,-2.54364013671875,-0.83160400390625,2.20794677734375
1311,-2.5634765625,-0.8514404296875,2.20794677734375
1312,-2.5634765625,-0.87127685546875,2.22625732421875
1313,-2.56500244140625,-0.90484619140625,2.25677490234375
1314,-2.56500244140625,-0.86517333984375,2.215576171875
1315,-2.5482177734375,-0.89569091796875,2.22015380859375
1316,-2.55279541015625,-0.872802734375,2.26287841796875
1317,-2.618408203125,-0.897216796875,2.20489501953125
1318,-2.57720947265625,-0.91094970703125,2.22930908203125
1319,-2.58026123046875,-0.88348388671875,2.23541259765625
1320,-2.56500244140625,-0.9246826171875,2.22320556640625
1321,-2.57415771484375,-0.91705322265625,2.24151611328125
1322,-2.57415771484375,-0.92620849609375,2.22015380859375
1323,-2.58941650390625,-0.94146728515625,2.23236083984375
1324,-2.66265869140625,-0.94757080078125,2.2979736328125
1325,-2.60009765625,-1.2451171875,2.24151611328125
1326,-2.59246826171875,-0.909423828125,2.239990234375
1327,-2.58026123046875,-0.92620849609375,2.23846435546875
1328,-2.59246826171875,-0.9429931640625,2.24761962890625
1329,-2.59552001953125,-0.96588134765625,2.24151611328125
1330,-2.6092529296875,-0.9674072265625,2.239990234375
1331,-2.63519287109375,-0.96893310546875,2.27813720703125
1332,-2.61688232421875,-0.95977783203125,2.252197265625
1333,-2.618408203125,-0.99029541015625,1.91192626953125
1334,-2.62603759765625,-1.60675048828125,2.28118896484375
1335,-2.62298583984375,-0.9613037109375,2.25677490234375
1336,-2.6123046875,-1.01470947265625,2.29339599609375
1337,-2.630615234375,-1.01165771484375,2.29339599609375
1338,-2.61383056640625,-1.0101318359375,2.2705078125
1339,-2.69012451171875,-1.19781494140625,2.26287841796875
1340,-2.63519287109375,-0.99029541015625,2.26287841796875
1341,-2.64739990234375,-1.02691650390625,2.2918701171875
1342,-2.630615234375,-1.02386474609375,2.26898193359375
1343,-2.6458740234375,-1.05438232421875,2.28424072265625
1344,-2.6397705078125,-1.031494140625,2.26898193359375
1345,-2.6397705078125,-1.05133056640625,2.26898193359375
1346,-2.63671875,-1.04827880859375,2.276611328125
1347,-2.62908935546875,-1.02996826171875,2.28424072265625
1348,-2.642822265625,-1.19476318359375,2.29339599609375
1349,-2.66571044921875,-1.04827880859375,2.30560302734375
1350,-2.65045166015625,-1.0284423828125,1.593017578125
1351,-2.655029296875,-1.06658935546875,2.28271484375
1352,-2.67181396484375,-1.06658935546875,2.288818359375
1353,-2.67333984375,-1.08184814453125,2.29644775390625
1354,-2.66571044921875,-1.05438232421875,2.29644775390625
1355,-2.65655517578125,-1.09710693359375,2.3193359375
1356,-2.66265869140625,-1.08795166015625,2.2735595703125
1357,-2.80609130859375,-1.0711669921875,2.26593017578125
1358,-2.67791748046875,-1.068115234375,2.301025390625
